size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
200,0.59274,False,1.0,0.0,1,1,False,4.19639110365086e-05
200,0.59274,False,1.0,0.0,1,1,False,8.417508417508418e-05
200,0.59274,False,1.0,0.0,1,1,False,0.0006329915179136599
200,0.59274,False,1.0,0.0,1,1,False,4.213009774182676e-05
200,0.59274,False,1.0,0.0,1,1,False,8.437038599451593e-05
200,0.59274,False,1.0,0.0,1,1,False,0.0010985296603008281
200,0.59274,False,1.0,0.0,1,1,False,0.001435689553247192
200,0.59274,False,1.0,0.0,1,1,False,0.011103136741672648
200,0.59274,False,1.0,0.0,1,1,False,0.027158509243199798
200,0.59274,False,1.0,0.0,1,1,False,0.30973751058425064
200,0.59274,False,1.0,0.0,1,1,True,0.557936307873288
200,0.59274,False,1.0,0.0,1,1,True,0.3388900611943448
200,0.59274,False,1.0,0.0,1,1,False,0.3233267922007432
200,0.59274,False,1.0,0.0,1,1,False,0.3647073568116305
200,0.59274,False,1.0,0.0,1,1,True,0.7595495230491238
200,0.59274,False,1.0,0.0,1,1,False,0.3801916932907348
200,0.59274,False,1.0,0.0,1,1,False,0.4997253327699134
200,0.59274,False,1.0,0.0,1,1,True,0.474567671557228
200,0.59274,False,1.0,0.0,1,1,False,0.2562267028126059
200,0.59274,False,1.0,0.0,1,1,False,0.0015531209335516098
200,0.59274,False,1.0,0.0,1,1,False,0.038661207951715695
200,0.59274,False,1.0,0.0,1,1,True,0.5864781858723548
200,0.59274,False,1.0,0.0,1,1,False,0.0001679331626012847
200,0.59274,False,1.0,0.0,1,1,True,0.3654179894179894
200,0.59274,False,1.0,0.0,1,1,True,0.5278163239560995
200,0.59274,False,1.0,0.0,1,1,False,0.00021187338446544346
200,0.59274,False,1.0,0.0,1,1,False,4.2165626581210996e-05
200,0.59274,False,1.0,0.0,1,1,False,0.37064351637237136
200,0.59274,False,1.0,0.0,1,1,True,0.5785340314136126
200,0.59274,False,1.0,0.0,1,1,True,0.5136618891962116
200,0.59274,False,1.0,0.0,1,1,False,0.0001694053870913095
200,0.59274,False,1.0,0.0,1,1,False,0.03843719674275347
200,0.59274,False,1.0,0.0,1,1,True,0.6138672286617493
200,0.59274,False,1.0,0.0,1,1,True,0.7894184337602351
200,0.59274,False,1.0,0.0,1,1,True,0.42186905617312653
200,0.59274,False,1.0,0.0,1,1,False,0.0004661807085946771
200,0.59274,False,1.0,0.0,1,1,False,0.20381194409148665
200,0.59274,False,1.0,0.0,1,1,True,0.39579141515761235
200,0.59274,False,1.0,0.0,1,1,True,0.6428149024246008
200,0.59274,False,1.0,0.0,1,1,False,0.022400067750677505
200,0.59274,False,1.0,0.0,1,1,True,0.5694860858916431
200,0.59274,False,1.0,0.0,1,1,False,0.0007161211508488141
200,0.59274,False,1.0,0.0,1,1,False,0.3051372332753574
200,0.59274,False,1.0,0.0,1,1,False,0.3544758763584084
200,0.59274,False,1.0,0.0,1,1,False,0.3519673097986351
200,0.59274,False,1.0,0.0,1,1,True,0.4775673400673401
200,0.59274,False,1.0,0.0,1,1,False,0.23742105040057648
200,0.59274,False,1.0,0.0,1,1,False,0.018711018711018712
200,0.59274,False,1.0,0.0,1,1,False,0.00025240839678599975
200,0.59274,False,1.0,0.0,1,1,False,0.2140740113472775
200,0.59274,False,1.0,0.0,1,1,False,0.20759986459038593
200,0.59274,False,1.0,0.0,1,1,True,0.5470570911691699
200,0.59274,False,1.0,0.0,1,1,False,0.6366860907017988
200,0.59274,False,1.0,0.0,1,1,False,0.08106399123176798
200,0.59274,False,1.0,0.0,1,1,True,0.5540324615255235
200,0.59274,False,1.0,0.0,1,1,False,0.19464648173207036
200,0.59274,False,1.0,0.0,1,1,False,0.23869304252261392
200,0.59274,False,1.0,0.0,1,1,True,0.5920603480972649
200,0.59274,False,1.0,0.0,1,1,True,0.5114180400796509
200,0.59274,False,1.0,0.0,1,1,False,0.0011434863628663392
200,0.59274,False,1.0,0.0,1,1,False,0.1737785499385567
200,0.59274,False,1.0,0.0,1,1,True,0.42449289419305863
200,0.59274,False,1.0,0.0,1,1,True,0.5730327627539219
200,0.59274,False,1.0,0.0,1,1,False,0.1781977725278434
200,0.59274,False,1.0,0.0,1,1,False,0.3291432910110938
200,0.59274,False,1.0,0.0,1,1,False,0.4038542278948694
200,0.59274,False,1.0,0.0,1,1,True,0.4326810011758777
200,0.59274,False,1.0,0.0,1,1,True,0.47465145754119137
200,0.59274,False,1.0,0.0,1,1,False,0.0830079355082504
