size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
100,0.5975,False,1.0,0.0,1,1,False,0.004741744284504657
100,0.5975,False,1.0,0.0,1,1,False,0.00033467202141900936
100,0.5975,False,1.0,0.0,1,1,False,0.00016702856188408218
100,0.5975,False,1.0,0.0,1,1,False,0.0004995836802664446
100,0.5975,False,1.0,0.0,1,1,False,0.004543924604510266
100,0.5975,False,1.0,0.0,1,1,False,0.0004975949577044286
100,0.5975,False,1.0,0.0,1,1,False,0.00016815200941651252
100,0.5975,False,1.0,0.0,1,1,False,0.02019533189869227
100,0.5975,False,1.0,0.0,1,1,True,0.3456707419192765
100,0.5975,False,1.0,0.0,1,1,False,0.3790322580645161
100,0.5975,False,1.0,0.0,1,1,False,0.40772096173383
100,0.5975,False,1.0,0.0,1,1,False,0.12436974789915967
100,0.5975,False,1.0,0.0,1,1,False,0.001831196936906942
100,0.5975,False,1.0,0.0,1,1,False,0.47902274641954506
100,0.5975,False,1.0,0.0,1,1,False,0.027754415475189236
100,0.5975,False,1.0,0.0,1,1,False,0.0031815137307434696
100,0.5975,False,1.0,0.0,1,1,True,0.4443882709807887
100,0.5975,False,1.0,0.0,1,1,False,0.32244625895684054
100,0.5975,False,1.0,0.0,1,1,True,0.5496031746031746
100,0.5975,False,1.0,0.0,1,1,True,0.4770780856423174
100,0.5975,False,1.0,0.0,1,1,False,0.3231513937573026
100,0.5975,False,1.0,0.0,1,1,False,0.3773364485981308
100,0.5975,False,1.0,0.0,1,1,True,0.6670556852284095
100,0.5975,False,1.0,0.0,1,1,True,0.8071475625823452
100,0.5975,False,1.0,0.0,1,1,False,0.0018443997317236754
100,0.5975,False,1.0,0.0,1,1,False,0.3460764587525151
100,0.5975,False,1.0,0.0,1,1,False,0.4764033780427223
100,0.5975,False,1.0,0.0,1,1,True,0.7608112638283607
100,0.5975,False,1.0,0.0,1,1,False,0.5101700566855618
100,0.5975,False,1.0,0.0,1,1,True,0.642214071357119
100,0.5975,False,1.0,0.0,1,1,True,0.4710924369747899
100,0.5975,False,1.0,0.0,1,1,True,0.6653299916457811
