size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
100,0.05,False,1.0,0.0,1,1,False,0.001984126984126984
100,0.05,False,1.0,0.0,1,1,False,0.0019047619047619048
100,0.05,False,1.0,0.0,1,1,False,0.002004008016032064
100,0.05,False,1.0,0.0,1,1,False,0.0020920502092050207
100,0.05,False,1.0,0.0,1,1,False,0.002109704641350211
100,0.05,False,1.0,0.0,1,1,False,0.002061855670103093
100,0.05,False,1.0,0.0,1,1,False,0.002079002079002079
100,0.05,False,1.0,0.0,1,1,False,0.002105263157894737
100,0.05,False,1.0,0.0,1,1,False,0.001953125
100,0.05,False,1.0,0.0,1,1,False,0.0020408163265306124
100,0.05,False,1.0,0.0,1,1,False,0.002028397565922921
100,0.05,False,1.0,0.0,1,1,False,0.0019267822736030828
100,0.05,False,1.0,0.0,1,1,False,0.0020161290322580645
100,0.05,False,1.0,0.0,1,1,False,0.001937984496124031
100,0.05,False,1.0,0.0,1,1,False,0.003952569169960474
100,0.05,False,1.0,0.0,1,1,False,0.001976284584980237
100,0.05,False,1.0,0.0,1,1,False,0.004081632653061225
100,0.05,False,1.0,0.0,1,1,False,0.0038684719535783366
100,0.05,False,1.0,0.0,1,1,False,0.0019305019305019305
100,0.05,False,1.0,0.0,1,1,False,0.0019801980198019802
100,0.05,False,1.0,0.0,1,1,False,0.0019083969465648854
100,0.05,False,1.0,0.0,1,1,False,0.0018867924528301887
100,0.05,False,1.0,0.0,1,1,False,0.00211864406779661
100,0.05,False,1.0,0.0,1,1,False,0.003992015968063872
100,0.05,False,1.0,0.0,1,1,False,0.004310344827586207
100,0.05,False,1.0,0.0,1,1,False,0.001976284584980237
100,0.05,False,1.0,0.0,1,1,False,0.0039447731755424065
100,0.05,False,1.0,0.0,1,1,False,0.0019230769230769232
100,0.05,False,1.0,0.0,1,1,False,0.0019801980198019802
100,0.05,False,1.0,0.0,1,1,False,0.0019157088122605363
100,0.05,False,1.0,0.0,1,1,False,0.001949317738791423
100,0.05,False,1.0,0.0,1,1,False,0.002070393374741201
100,0.05,False,1.0,0.0,1,1,False,0.0020833333333333333
100,0.05,False,1.0,0.0,1,1,False,0.0020325203252032522
100,0.05,False,1.0,0.0,1,1,False,0.001996007984031936
100,0.05,False,1.0,0.0,1,1,False,0.0036968576709796672
100,0.05,False,1.0,0.0,1,1,False,0.0019157088122605363
100,0.05,False,1.0,0.0,1,1,False,0.0020408163265306124
100,0.05,False,1.0,0.0,1,1,False,0.002053388090349076
100,0.05,False,1.0,0.0,1,1,False,0.00202020202020202
100,0.05,False,1.0,0.0,1,1,False,0.0019342359767891683
100,0.05,False,1.0,0.0,1,1,False,0.0019120458891013384
100,0.05,False,1.0,0.0,1,1,False,0.0019083969465648854
100,0.05,False,1.0,0.0,1,1,False,0.00199203187250996
100,0.05,False,1.0,0.0,1,1,False,0.0018867924528301887
