size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
500,0.552,True,1.0,0.0,1,1,False,0.5615176505574051
500,0.552,True,1.0,0.0,1,1,False,0.5495806035519345
500,0.552,True,1.0,0.0,1,1,False,0.7163641633155816
500,0.552,True,1.0,0.0,1,1,False,0.7630154526671129
500,0.552,True,1.0,0.0,1,1,False,0.6400289645184649
500,0.552,True,1.0,0.0,1,1,True,0.9563317829681657
500,0.552,True,1.0,0.0,1,1,False,0.7308010508440135
500,0.552,True,1.0,0.0,1,1,True,0.9525069222886794
500,0.552,True,1.0,0.0,1,1,True,0.9566379953768451
500,0.552,True,1.0,0.0,1,1,True,0.9141332869424028
500,0.552,True,1.0,0.0,1,1,True,0.974391675482964
500,0.552,True,1.0,0.0,1,1,True,0.8477087092963422
500,0.552,True,1.0,0.0,1,1,False,0.8486311113691789
500,0.552,True,1.0,0.0,1,1,True,0.9740615176879687
500,0.552,True,1.0,0.0,1,1,True,0.9754733811488785
500,0.552,True,1.0,0.0,1,1,False,0.6785463139503694
500,0.552,True,1.0,0.0,1,1,True,0.9751484351778685
500,0.552,True,1.0,0.0,1,1,False,0.4879423671266269
500,0.552,True,1.0,0.0,1,1,True,0.9753925712874595
500,0.552,True,1.0,0.0,1,1,False,0.6951269702592836
500,0.552,True,1.0,0.0,1,1,True,0.93097696814991
500,0.552,True,1.0,0.0,1,1,False,0.7445646267867363
500,0.552,True,1.0,0.0,1,1,False,0.5997592318626171
500,0.552,True,1.0,0.0,1,1,True,0.8679814502651513
500,0.552,True,1.0,0.0,1,1,True,0.9666461226117536
500,0.552,True,1.0,0.0,1,1,False,0.5295475497419444
500,0.552,True,1.0,0.0,1,1,False,0.6689995494120554
500,0.552,True,1.0,0.0,1,1,False,0.5789321371726234
500,0.552,True,1.0,0.0,1,1,True,0.922568762100897
500,0.552,True,1.0,0.0,1,1,True,0.9220626631853786
500,0.552,True,1.0,0.0,1,1,True,0.9756616513602119
500,0.552,True,1.0,0.0,1,1,True,0.8976492464420343
