size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
500,0.732,False,0.75,0.0,1,1,False,0.005013201248118004
500,0.732,False,0.75,0.0,1,1,False,0.00018559559810910837
500,0.732,False,0.75,0.0,1,1,False,5.4727647860422605e-06
500,0.732,False,0.75,0.0,1,1,False,0.0029599370876840403
500,0.732,False,0.75,0.0,1,1,True,0.4208274439393361
500,0.732,False,0.75,0.0,1,1,False,1.0899182561307902e-05
500,0.732,False,0.75,0.0,1,1,False,0.19957210378666318
500,0.732,False,0.75,0.0,1,1,False,0.3308156272919335
500,0.732,False,0.75,0.0,1,1,False,0.1842769977693216
500,0.732,False,0.75,0.0,1,1,False,0.002722224040675155
500,0.732,False,0.75,0.0,1,1,False,3.277273745213815e-05
500,0.732,False,0.75,0.0,1,1,False,0.21448925010528389
500,0.732,False,0.75,0.0,1,1,False,0.0010484584384522133
500,0.732,False,0.75,0.0,1,1,False,0.48703645077126295
500,0.732,False,0.75,0.0,1,1,False,0.006508173500248842
500,0.732,False,0.75,0.0,1,1,True,0.48624977433984146
500,0.732,False,0.75,0.0,1,1,False,0.11973300186723469
500,0.732,False,0.75,0.0,1,1,True,0.3992394188941479
500,0.732,False,0.75,0.0,1,1,False,4.910090782122905e-05
500,0.732,False,0.75,0.0,1,1,False,0.05523071542547378
500,0.732,False,0.75,0.0,1,1,True,0.44808271826003404
500,0.732,False,0.75,0.0,1,1,False,0.00031632107680057593
500,0.732,False,0.75,0.0,1,1,False,5.467378883889275e-06
500,0.732,False,0.75,0.0,1,1,True,0.5670283227493871
500,0.732,False,0.75,0.0,1,1,False,0.009332387913166793
500,0.732,False,0.75,0.0,1,1,False,4.369006269523997e-05
500,0.732,False,0.75,0.0,1,1,False,1.0931888866417784e-05
500,0.732,False,0.75,0.0,1,1,True,0.5643357368602042
500,0.732,False,0.75,0.0,1,1,False,0.30574878592991206
500,0.732,False,0.75,0.0,1,1,False,5.463047943708754e-06
500,0.732,False,0.75,0.0,1,1,False,3.817897211298794e-05
500,0.732,False,0.75,0.0,1,1,True,0.44266932205522697
500,0.732,False,0.75,0.0,1,1,True,0.507713907979415
500,0.732,False,0.75,0.0,1,1,False,0.0010593914506017781
500,0.732,False,0.75,0.0,1,1,True,0.5252883229216723
500,0.732,False,0.75,0.0,1,1,False,2.7362625936485874e-05
500,0.732,False,0.75,0.0,1,1,False,0.2849825340163016
500,0.732,False,0.75,0.0,1,1,True,0.6888846374593457
500,0.732,False,0.75,0.0,1,1,False,0.07615168001749734
500,0.732,False,0.75,0.0,1,1,True,0.37440343272472526
500,0.732,False,0.75,0.0,1,1,True,0.5258990918926008
500,0.732,False,0.75,0.0,1,1,False,0.37544682386121403
500,0.732,False,0.75,0.0,1,1,False,0.24556100009822004
500,0.732,False,0.75,0.0,1,1,False,0.0045962311997201815
500,0.732,False,0.75,0.0,1,1,False,0.262328718533596
500,0.732,False,0.75,0.0,1,1,False,0.18758560475839678
500,0.732,False,0.75,0.0,1,1,False,0.21868995633187774
500,0.732,False,0.75,0.0,1,1,False,0.009449171762879894
500,0.732,False,0.75,0.0,1,1,False,0.0015837993708493533
500,0.732,False,0.75,0.0,1,1,True,0.3496711317002819
500,0.732,False,0.75,0.0,1,1,False,5.4705492978549976e-06
500,0.732,False,0.75,0.0,1,1,False,0.17978375247908823
500,0.732,False,0.75,0.0,1,1,False,0.0012613232427473914
500,0.732,False,0.75,0.0,1,1,False,0.4607953613040862
500,0.732,False,0.75,0.0,1,1,False,0.0016985903338740422
500,0.732,False,0.75,0.0,1,1,True,0.4625511756079744
500,0.732,False,0.75,0.0,1,1,True,0.36480496696161646
500,0.732,False,0.75,0.0,1,1,False,0.3601533614824214
500,0.732,False,0.75,0.0,1,1,False,0.00011486205614019735
500,0.732,False,0.75,0.0,1,1,True,0.461159904743178
500,0.732,False,0.75,0.0,1,1,False,0.00028957792651277146
500,0.732,False,0.75,0.0,1,1,True,0.44451552581073767
500,0.732,False,0.75,0.0,1,1,False,0.4597611303943808
500,0.732,False,0.75,0.0,1,1,False,0.00012569130216189038
500,0.732,False,0.75,0.0,1,1,True,0.4903369239845303
500,0.732,False,0.75,0.0,1,1,True,0.5189347786890173
500,0.732,False,0.75,0.0,1,1,False,0.043179930947073994
500,0.732,False,0.75,0.0,1,1,False,0.26196040317560854
500,0.732,False,0.75,0.0,1,1,True,0.513857191216135
500,0.732,False,0.75,0.0,1,1,True,0.5248481999879763
500,0.732,False,0.75,0.0,1,1,False,9.842250594635973e-05
500,0.732,False,0.75,0.0,1,1,True,0.432912484102161
500,0.732,False,0.75,0.0,1,1,True,0.529927771837563
500,0.732,False,0.75,0.0,1,1,True,0.4492382600341705
500,0.732,False,0.75,0.0,1,1,False,0.004382769143113848
500,0.732,False,0.75,0.0,1,1,False,0.0007922804563535429
500,0.732,False,0.75,0.0,1,1,False,0.00021314503699979232
500,0.732,False,0.75,0.0,1,1,True,0.40738157385660806
500,0.732,False,0.75,0.0,1,1,False,5.456519722590537e-06
500,0.732,False,0.75,0.0,1,1,True,0.5115501087776454
500,0.732,False,0.75,0.0,1,1,True,0.5505753029491789
500,0.732,False,0.75,0.0,1,1,False,0.00031661635378056304
500,0.732,False,0.75,0.0,1,1,True,0.563576112016482
500,0.732,False,0.75,0.0,1,1,True,0.3516706411205219
500,0.732,False,0.75,0.0,1,1,False,0.002089144107191687
500,0.732,False,0.75,0.0,1,1,True,0.359278623681292
500,0.732,False,0.75,0.0,1,1,False,0.23381025946164302
500,0.732,False,0.75,0.0,1,1,False,0.0013353253761075265
500,0.732,False,0.75,0.0,1,1,False,1.0951103323659859e-05
500,0.732,False,0.75,0.0,1,1,False,0.00014179910339336162
500,0.732,False,0.75,0.0,1,1,False,0.19220576262110192
500,0.732,False,0.75,0.0,1,1,False,0.0041712908040258696
500,0.732,False,0.75,0.0,1,1,False,7.658852813260757e-05
500,0.732,False,0.75,0.0,1,1,False,5.476271316386099e-06
500,0.732,False,0.75,0.0,1,1,False,0.19982820125620993
500,0.732,False,0.75,0.0,1,1,False,0.2983542909491455
500,0.732,False,0.75,0.0,1,1,False,0.3266823524273806
500,0.732,False,0.75,0.0,1,1,True,0.6446094501267593
500,0.732,False,0.75,0.0,1,1,False,1.0925797446641137e-05
500,0.732,False,0.75,0.0,1,1,False,2.731598586124572e-05
500,0.733,False,0.75,0.0,1,1,False,0.19404258577593517
500,0.733,False,0.75,0.0,1,1,False,4.367289005349929e-05
500,0.733,False,0.75,0.0,1,1,False,0.016013041605556857
500,0.733,False,0.75,0.0,1,1,True,0.5182944475082313
500,0.733,False,0.75,0.0,1,1,True,0.48225359185990657
500,0.733,False,0.75,0.0,1,1,False,1.0890280424720936e-05
500,0.733,False,0.75,0.0,1,1,True,0.5492239576793523
500,0.733,False,0.75,0.0,1,1,False,0.19822942399146815
500,0.733,False,0.75,0.0,1,1,False,0.004880179049074731
500,0.733,False,0.75,0.0,1,1,True,0.20432493891406425
500,0.733,False,0.75,0.0,1,1,False,0.006037636790208528
500,0.733,False,0.75,0.0,1,1,False,0.2930456708728114
500,0.733,False,0.75,0.0,1,1,True,0.5571544595795246
500,0.733,False,0.75,0.0,1,1,False,0.4161326532836374
500,0.733,False,0.75,0.0,1,1,True,0.40314476046025677
