size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
500,0.658,False,0.75,0.5,3,1,False,0.0007352807131615248
500,0.658,False,0.75,0.5,3,1,False,0.0002429941742146732
500,0.658,False,0.75,0.5,3,1,False,0.04301846426878335
500,0.658,False,0.75,0.5,3,1,False,0.013165172466190549
500,0.658,False,0.75,0.5,3,1,False,0.23301885645508372
500,0.658,False,0.75,0.5,3,1,False,0.18932623207967023
500,0.658,False,0.75,0.5,3,1,False,0.00019432686994066959
500,0.658,False,0.75,0.5,3,1,False,0.0018174082178458546
500,0.658,False,0.75,0.5,3,1,True,0.3474843530153801
500,0.658,False,0.75,0.5,3,1,False,0.00024305175787183881
500,0.658,False,0.75,0.5,3,1,False,0.30630778389279684
500,0.658,False,0.75,0.5,3,1,True,0.38257867626091335
500,0.658,False,0.75,0.5,3,1,False,7.899806150910604e-05
500,0.658,False,0.75,0.5,3,1,False,0.3258469366638669
500,0.658,False,0.75,0.5,3,1,True,0.5571950115720352
500,0.658,False,0.75,0.5,3,1,True,0.576697707213888
500,0.658,False,0.75,0.5,3,1,True,0.42967646506101514
500,0.659,False,0.75,0.5,3,1,False,0.000528159394862891
500,0.658,False,0.75,0.5,3,1,True,0.4661828561017824
500,0.658,False,0.75,0.5,3,1,True,0.45872585605406785
500,0.658,False,0.75,0.5,3,1,True,0.4402873245930681
500,0.658,False,0.75,0.5,3,1,True,0.6190712990533485
500,0.658,False,0.75,0.5,3,1,False,0.3289147249112225
500,0.658,False,0.75,0.5,3,1,False,0.38021458469149644
500,0.658,False,0.75,0.5,3,1,False,0.2209328519503924
500,0.658,False,0.75,0.5,3,1,True,0.4201405778772254
500,0.659,False,0.75,0.5,3,1,False,0.07326475811779824
500,0.658,False,0.75,0.5,3,1,True,0.6433450518224376
500,0.659,False,0.75,0.5,3,1,False,0.00020022206447150475
500,0.658,False,0.75,0.5,3,1,True,0.5004344734971167
500,0.659,False,0.75,0.5,3,1,False,0.0013974796757847152
500,0.658,False,0.75,0.5,3,1,True,0.38201333155255524
500,0.659,False,0.75,0.5,3,1,False,3.6437394483378475e-05
500,0.659,False,0.75,0.5,3,1,False,0.017367525522605738
500,0.658,False,0.75,0.5,3,1,True,0.4741061095206189
500,0.658,False,0.75,0.5,3,1,True,0.694124130914024
500,0.659,False,0.75,0.5,3,1,False,0.36248760998984475
500,0.659,False,0.75,0.5,3,1,False,0.2337809641652716
500,0.659,False,0.75,0.5,3,1,False,0.2516308110931597
500,0.659,False,0.75,0.5,3,1,False,0.2915930948696945
500,0.659,False,0.75,0.5,3,1,False,0.3072717663995918
500,0.659,False,0.75,0.5,3,1,True,0.45903253450675546
500,0.659,False,0.75,0.5,3,1,False,0.00024289678708274887
500,0.659,False,0.75,0.5,3,1,False,0.0034761048179298946
500,0.659,False,0.75,0.5,3,1,False,0.00186693822131704
500,0.659,False,0.75,0.5,3,1,False,0.2902600979377387
500,0.659,False,0.75,0.5,3,1,False,3.0391995963942934e-05
500,0.659,False,0.75,0.5,3,1,False,0.27417721365458436
500,0.659,False,0.75,0.5,3,1,True,0.49241252100891325
500,0.659,False,0.75,0.5,3,1,False,0.044904757578510646
500,0.66,False,0.75,0.5,3,1,False,0.014855208725084619
500,0.659,False,0.75,0.5,3,1,False,0.3687629528184121
500,0.659,False,0.75,0.5,3,1,True,0.5076080230060791
500,0.659,False,0.75,0.5,3,1,False,0.25312727714355115
500,0.66,False,0.75,0.5,3,1,False,0.0003028357540004603
500,0.66,False,0.75,0.5,3,1,False,3.637818763869184e-05
500,0.659,False,0.75,0.5,3,1,False,0.2350680806891235
500,0.659,False,0.75,0.5,3,1,True,0.6112036170497223
500,0.659,False,0.75,0.5,3,1,False,0.4868720004859972
500,0.66,False,0.75,0.5,3,1,False,0.00037089732832317927
500,0.659,False,0.75,0.5,3,1,True,0.4289700366563121
500,0.66,False,0.75,0.5,3,1,False,0.00015144356001405395
500,0.66,False,0.75,0.5,3,1,False,0.3074371932552602
500,0.659,False,0.75,0.5,3,1,True,0.651393481341521
500,0.66,False,0.75,0.5,3,1,False,0.0025930279053423644
500,0.659,False,0.75,0.5,3,1,True,0.5139188763009146
500,0.66,False,0.75,0.5,3,1,False,0.12368609723791817
500,0.66,False,0.75,0.5,3,1,False,0.08928234958030185
500,0.66,False,0.75,0.5,3,1,False,0.00012125989025979931
500,0.66,False,0.75,0.5,3,1,False,6.0416389758213606e-06
500,0.66,False,0.75,0.5,3,1,False,9.700614776461458e-05
500,0.659,False,0.75,0.5,3,1,True,0.6024061246810062
500,0.66,False,0.75,0.5,3,1,False,0.026192675043138016
500,0.66,False,0.75,0.5,3,1,True,0.42152738574350945
500,0.66,False,0.75,0.5,3,1,True,0.5106871341478225
