size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
500,0.601,True,0.75,0.5,3,1,False,0.5671350948716755
500,0.601,True,0.75,0.5,3,1,False,0.5824727844474943
500,0.601,True,0.75,0.5,3,1,False,0.7011336721930969
500,0.601,True,0.75,0.5,3,1,False,0.5806473130903463
500,0.601,True,0.75,0.5,3,1,False,0.5614849650279975
500,0.601,True,0.75,0.5,3,1,False,0.8060181088794715
500,0.601,True,0.75,0.5,3,1,True,0.8928335876031791
500,0.601,True,0.75,0.5,3,1,True,0.9713129460547825
500,0.601,True,0.75,0.5,3,1,False,0.8935059218950064
500,0.601,True,0.75,0.5,3,1,False,0.851665945478148
500,0.601,True,0.75,0.5,3,1,True,0.9733468241183284
500,0.601,True,0.75,0.5,3,1,True,0.9096073761658307
500,0.601,True,0.75,0.5,3,1,True,0.9504304026863524
500,0.601,True,0.75,0.5,3,1,True,0.9353762075407721
500,0.601,True,0.75,0.5,3,1,True,0.9650113016886053
500,0.601,True,0.75,0.5,3,1,False,0.7507673664516044
500,0.601,True,0.75,0.5,3,1,True,0.959915977594025
500,0.601,True,0.75,0.5,3,1,False,0.662180600760102
500,0.601,True,0.75,0.5,3,1,False,0.6612551667309047
500,0.601,True,0.75,0.5,3,1,True,0.9434825459824461
500,0.602,True,0.75,0.5,3,1,False,0.6344553719063145
500,0.602,True,0.75,0.5,3,1,False,0.6344661582142549
500,0.602,True,0.75,0.5,3,1,False,0.5807584782623132
500,0.602,True,0.75,0.5,3,1,False,0.45345738494766574
500,0.602,True,0.75,0.5,3,1,False,0.7383918309316432
500,0.602,True,0.75,0.5,3,1,True,0.9350944298350466
500,0.602,True,0.75,0.5,3,1,False,0.6000399374313575
500,0.602,True,0.75,0.5,3,1,False,0.7373710553217476
500,0.602,True,0.75,0.5,3,1,True,0.9663993106191171
500,0.602,True,0.75,0.5,3,1,True,0.926299235587642
500,0.602,True,0.75,0.5,3,1,True,0.9363474083069552
500,0.602,True,0.75,0.5,3,1,False,0.9164588279893853
500,0.602,True,0.75,0.5,3,1,False,0.546645420442851
500,0.602,True,0.75,0.5,3,1,False,0.7873589975524103
500,0.602,True,0.75,0.5,3,1,True,0.9696222389141114
500,0.602,True,0.75,0.5,3,1,False,0.5270279242076191
500,0.603,True,0.75,0.5,3,1,False,0.6404174069850699
500,0.602,True,0.75,0.5,3,1,True,0.9709116001937458
500,0.602,True,0.75,0.5,3,1,True,0.9373306820759879
500,0.603,True,0.75,0.5,3,1,False,2.650568878345515e-05
500,0.602,True,0.75,0.5,3,1,True,0.9410279746759761
500,0.603,True,0.75,0.5,3,1,False,0.49693186346128304
500,0.603,True,0.75,0.5,3,1,False,0.5564333410850137
500,0.603,True,0.75,0.5,3,1,True,0.954230060472202
500,0.603,True,0.75,0.5,3,1,True,0.9717061202838008
500,0.602,True,0.75,0.5,3,1,False,0.860822819382086
500,0.603,True,0.75,0.5,3,1,True,0.8962548457330997
500,0.603,True,0.75,0.5,3,1,False,0.5822186836518046
500,0.603,True,0.75,0.5,3,1,True,0.9465162248932049
500,0.603,True,0.75,0.5,3,1,True,0.9432913539189252
500,0.603,True,0.75,0.5,3,1,True,0.9444090643740382
500,0.603,True,0.75,0.5,3,1,True,0.8592980847798792
500,0.603,True,0.75,0.5,3,1,True,0.969770710941955
