size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
200,0.55,False,1.0,0.0,1,1,False,0.003179650238473768
200,0.55,False,1.0,0.0,1,1,False,0.002653593595394441
200,0.55,False,1.0,0.0,1,1,False,0.0728019498104351
200,0.55,False,1.0,0.0,1,1,False,0.008399870771218905
200,0.55,False,1.0,0.0,1,1,False,0.0061868801746883815
200,0.55,False,1.0,0.0,1,1,False,0.022000091286685838
200,0.55,False,1.0,0.0,1,1,False,0.0005475951446563841
200,0.55,False,1.0,0.0,1,1,False,0.004277545139357918
200,0.55,False,1.0,0.0,1,1,False,0.04150513112884835
200,0.55,False,1.0,0.0,1,1,False,0.0001369050335417332
200,0.55,False,1.0,0.0,1,1,False,0.0029876420261645015
200,0.55,False,1.0,0.0,1,1,False,0.004277004277004277
200,0.55,False,1.0,0.0,1,1,False,0.003284821387837036
200,0.55,False,1.0,0.0,1,1,False,0.000364963503649635
200,0.55,False,1.0,0.0,1,1,False,0.02700502103406161
200,0.55,False,1.0,0.0,1,1,False,4.538234626730202e-05
200,0.55,False,1.0,0.0,1,1,False,0.028809015313309403
200,0.55,False,1.0,0.0,1,1,False,0.02868217054263566
200,0.55,False,1.0,0.0,1,1,False,0.0364801017626749
200,0.55,False,1.0,0.0,1,1,False,0.027290181020296216
200,0.55,False,1.0,0.0,1,1,False,0.03625005699694497
200,0.55,False,1.0,0.0,1,1,False,0.027218290691344585
200,0.55,False,1.0,0.0,1,1,False,0.04241234477720964
200,0.55,False,1.0,0.0,1,1,False,0.0002741102837041436
200,0.55,False,1.0,0.0,1,1,False,0.04482366325369738
200,0.55,False,1.0,0.0,1,1,False,4.521408871004205e-05
200,0.55,False,1.0,0.0,1,1,False,9.097111667045713e-05
200,0.55,False,1.0,0.0,1,1,False,0.0007720604932104092
200,0.55,False,1.0,0.0,1,1,False,0.0011835396941005099
200,0.55,False,1.0,0.0,1,1,False,9.081827263645445e-05
200,0.55,False,1.0,0.0,1,1,False,0.002291160702011639
200,0.55,False,1.0,0.0,1,1,False,0.015808840230772725
200,0.55,False,1.0,0.0,1,1,False,0.0332997895892416
200,0.55,False,1.0,0.0,1,1,False,0.024625170377101317
200,0.55,False,1.0,0.0,1,1,False,0.02399018583306829
200,0.55,False,1.0,0.0,1,1,False,0.006529978537832778
200,0.55,False,1.0,0.0,1,1,False,0.02274374773468648
200,0.55,False,1.0,0.0,1,1,False,0.018224064877670965
200,0.55,False,1.0,0.0,1,1,False,0.0030794312109410377
200,0.55,False,1.0,0.0,1,1,False,0.00214123006833713
200,0.55,False,1.0,0.0,1,1,False,0.03321049997725308
200,0.55,False,1.0,0.0,1,1,False,0.0821260412893879
200,0.55,False,1.0,0.0,1,1,False,0.014655991314968109
200,0.55,False,1.0,0.0,1,1,False,0.0006749156355455568
200,0.55,False,1.0,0.0,1,1,False,0.001216599828774839
200,0.55,False,1.0,0.0,1,1,False,0.000494004580769749
200,0.55,False,1.0,0.0,1,1,False,0.0061000406669377795
200,0.55,False,1.0,0.0,1,1,False,0.005007739233360648
200,0.55,False,1.0,0.0,1,1,False,0.045264307160403965
200,0.55,False,1.0,0.0,1,1,False,0.17431109499637418
