size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
200,0.1,False,0.5,0.5,3,1,False,0.0004752851711026616
200,0.1,False,0.5,0.5,3,1,False,0.0004664179104477612
200,0.1,False,0.5,0.5,3,1,False,0.00047732696897374703
200,0.1,False,0.5,0.5,3,1,False,0.0013901760889712697
200,0.1,False,0.5,0.5,3,1,False,0.0009955201592832255
200,0.1,False,0.5,0.5,3,1,False,0.0009319664492078285
200,0.1,False,0.5,0.5,3,1,False,0.00047036688617121356
200,0.1,False,0.5,0.5,3,1,False,0.0004675081813931744
200,0.1,False,0.5,0.5,3,1,False,0.00047036688617121356
200,0.1,False,0.5,0.5,3,1,False,0.000474158368895211
200,0.1,False,0.5,0.5,3,1,False,0.0004737091425864519
200,0.1,False,0.5,0.5,3,1,False,0.0004737091425864519
200,0.1,False,0.5,0.5,3,1,False,0.0004880429477794046
200,0.1,False,0.5,0.5,3,1,False,0.00047664442326024784
200,0.1,False,0.5,0.5,3,1,False,0.0004710315591144607
200,0.1,False,0.5,0.5,3,1,False,0.0004640371229698376
200,0.1,False,0.5,0.5,3,1,False,0.00046598322460391424
200,0.1,False,0.5,0.5,3,1,False,0.0004640371229698376
200,0.1,False,0.5,0.5,3,1,False,0.0004636068613815484
200,0.1,False,0.5,0.5,3,1,False,0.0004952947003467063
200,0.1,False,0.5,0.5,3,1,False,0.00047596382674916705
200,0.1,False,0.5,0.5,3,1,False,0.00048520135856380397
200,0.1,False,0.5,0.5,3,1,False,0.000942951438000943
200,0.1,False,0.5,0.5,3,1,False,0.00047505938242280285
200,0.1,False,0.5,0.5,3,1,False,0.00047460844803037496
200,0.1,False,0.5,0.5,3,1,False,0.000980392156862745
200,0.2,False,0.5,0.5,3,1,False,0.00024055809477988935
200,0.1,False,0.5,0.5,3,1,False,0.00046189376443418013
200,0.1,False,0.5,0.5,3,1,False,0.00046685340802987864
200,0.2,False,0.5,0.5,3,1,False,0.0002390628735357399
200,0.2,False,0.5,0.5,3,1,False,0.0007120816520294327
200,0.1,False,0.5,0.5,3,1,False,0.00047036688617121356
200,0.2,False,0.5,0.5,3,1,False,0.0004706989879971758
200,0.2,False,0.5,0.5,3,1,False,0.00023820867079561695
200,0.1,False,0.5,0.5,3,1,False,0.0009537434430138292
200,0.2,False,0.5,0.5,3,1,False,0.00023866348448687351
