size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
200,0.7362,False,0.75,0.0,1,1,False,0.00044157608695652174
200,0.7362,False,0.75,0.0,1,1,False,0.000679925208227095
200,0.7362,False,0.75,0.0,1,1,False,0.024602173987119638
200,0.7362,False,0.75,0.0,1,1,False,0.15422155484267286
200,0.7362,False,0.75,0.0,1,1,False,0.27469188487931445
200,0.7362,False,0.75,0.0,1,1,False,0.34474568219605717
200,0.7362,False,0.75,0.0,1,1,False,0.3850672860168044
200,0.7362,False,0.75,0.0,1,1,True,0.3996996792027848
200,0.7362,False,0.75,0.0,1,1,True,0.4423330962300579
200,0.7362,False,0.75,0.0,1,1,True,0.463876772082879
200,0.7362,False,0.75,0.0,1,1,False,0.5000679532481652
200,0.7362,False,0.75,0.0,1,1,True,0.49562493616151987
200,0.7362,False,0.75,0.0,1,1,True,0.5185084191151408
200,0.7362,False,0.75,0.0,1,1,True,0.5913490827861639
200,0.7362,False,0.75,0.0,1,1,False,0.5678359380331672
200,0.7362,False,0.75,0.0,1,1,True,0.615608896121508
200,0.7362,False,0.75,0.0,1,1,True,0.5689127626300401
200,0.7362,False,0.75,0.0,1,1,True,0.629646017699115
200,0.7362,False,0.75,0.0,1,1,True,0.6372486057123542
200,0.7362,False,0.75,0.0,1,1,False,0.4165817193340129
200,0.7362,False,0.75,0.0,1,1,True,0.6615721997300945
200,0.7362,False,0.75,0.0,1,1,True,0.4004675113490074
200,0.7362,False,0.75,0.0,1,1,False,3.397893306150187e-05
200,0.7362,False,0.75,0.0,1,1,False,3.397546971086875e-05
200,0.7362,False,0.75,0.0,1,1,False,0.0010498509888918993
200,0.7362,False,0.75,0.0,1,1,True,0.6231997017858958
200,0.7362,False,0.75,0.0,1,1,False,0.458583392669447
200,0.7362,False,0.75,0.0,1,1,False,3.3988172116103597e-05
200,0.7362,False,0.75,0.0,1,1,False,0.23867908552074513
200,0.7362,False,0.75,0.0,1,1,True,0.3838472734657956
200,0.7362,False,0.75,0.0,1,1,False,6.762696963549064e-05
200,0.7362,False,0.75,0.0,1,1,False,0.0011562266204176018
200,0.7362,False,0.75,0.0,1,1,True,0.605372181472426
200,0.7362,False,0.75,0.0,1,1,True,0.6583496522385036
200,0.7362,False,0.75,0.0,1,1,True,0.44112047865107423
200,0.7362,False,0.75,0.0,1,1,True,0.722134053689009
200,0.7362,False,0.75,0.0,1,1,True,0.595617258745066
200,0.7362,False,0.75,0.0,1,1,True,0.5394009294752197
200,0.7362,False,0.75,0.0,1,1,True,0.5492976860962204
200,0.7362,False,0.75,0.0,1,1,False,0.36959344038264436
200,0.7362,False,0.75,0.0,1,1,False,0.00016986580601324953
200,0.7362,False,0.75,0.0,1,1,True,0.6167025016211051
200,0.7362,False,0.75,0.0,1,1,False,0.42437877083546377
200,0.7362,False,0.75,0.0,1,1,False,3.403212632725293e-05
200,0.7362,False,0.75,0.0,1,1,True,0.6031896844248388
200,0.7362,False,0.75,0.0,1,1,False,0.3260647707171044
200,0.7362,False,0.75,0.0,1,1,False,0.2602398964083691
200,0.7362,False,0.75,0.0,1,1,False,0.3239297624719254
200,0.7362,False,0.75,0.0,1,1,True,0.5855633087189215
200,0.7362,False,0.75,0.0,1,1,True,0.6506629778332602
200,0.7362,False,0.75,0.0,1,1,False,0.37405931828242583
200,0.7362,False,0.75,0.0,1,1,True,0.7520501524906811
200,0.7362,False,0.75,0.0,1,1,False,0.00010201305767138194
200,0.7362,False,0.75,0.0,1,1,False,0.03330850991808273
200,0.7362,False,0.75,0.0,1,1,False,0.19618491616319328
200,0.7362,False,0.75,0.0,1,1,False,0.0006132879045996593
200,0.7362,False,0.75,0.0,1,1,True,0.7101862216342729
200,0.7362,False,0.75,0.0,1,1,False,0.026897768129706262
200,0.7362,False,0.75,0.0,1,1,False,0.22183590687527696
200,0.7362,False,0.75,0.0,1,1,False,0.16147231757468647
200,0.7362,False,0.75,0.0,1,1,False,0.32170397798688727
200,0.7362,False,0.75,0.0,1,1,False,0.38214637125504697
200,0.7362,False,0.75,0.0,1,1,False,3.385698808234019e-05
200,0.7362,False,0.75,0.0,1,1,False,0.008571331774909374
200,0.7362,False,0.75,0.0,1,1,False,0.00040726285423383675
200,0.7362,False,0.75,0.0,1,1,False,0.24593048834139902
200,0.7362,False,0.75,0.0,1,1,False,0.39139924291511785
