size,density,wind,env_index,plant_tree_proportion,tree_burn_time,plant_burn_time,percolation,percentage burnt down
200,0.99,False,0.5,0.0,1,1,False,0.0002776585809122346
200,0.99,False,0.5,0.0,1,1,False,0.0003029614481557222
200,0.99,False,0.5,0.0,1,1,False,0.007148992067902794
200,0.99,False,0.5,0.0,1,1,False,2.5259541791911895e-05
200,0.99,False,0.5,0.0,1,1,False,0.00012630089926240275
200,0.99,False,0.5,0.0,1,1,False,0.0001514080952861613
200,0.99,False,0.5,0.0,1,1,False,0.012146464646464647
200,0.99,False,0.5,0.0,1,1,False,0.010279854516063851
200,0.99,False,0.5,0.0,1,1,False,0.015371002401719125
200,0.99,False,0.5,0.0,1,1,False,0.012677087805247607
200,0.99,False,0.5,0.0,1,1,False,0.023761426190596433
200,0.99,False,0.5,0.0,1,1,False,0.04752280134407923
200,0.99,False,0.5,0.0,1,1,False,0.08275479033601778
200,0.99,False,0.5,0.0,1,1,False,0.21747146176381452
200,0.99,False,0.5,0.0,1,1,False,0.16395513338722717
200,0.99,False,0.5,0.0,1,1,False,0.1828951024222677
200,0.99,False,0.5,0.0,1,1,False,0.00017698667543172107
200,0.99,False,0.5,0.0,1,1,False,0.01376575484327246
200,0.99,False,0.5,0.0,1,1,False,0.0051314459049544995
200,0.99,False,0.5,0.0,1,1,False,0.0020715963923906727
200,0.99,False,0.5,0.0,1,1,False,0.0026770380846550157
200,0.99,False,0.5,0.0,1,1,False,0.00694058856191005
200,0.99,False,0.5,0.0,1,1,False,0.0038652957077533285
200,0.99,False,0.5,0.0,1,1,False,0.24695845322833054
200,0.99,False,0.5,0.0,1,1,False,0.0005053184769701104
200,0.99,False,0.5,0.0,1,1,False,0.0014397575145238698
200,0.99,False,0.5,0.0,1,1,True,0.2977234252217197
200,0.99,False,0.5,0.0,1,1,False,0.32716158528884287
200,0.99,False,0.5,0.0,1,1,False,0.08191919191919192
200,0.99,False,0.5,0.0,1,1,False,0.14954663703179855
200,0.99,False,0.5,0.0,1,1,False,0.10512891739690396
200,0.99,False,0.5,0.0,1,1,False,2.5248699691965865e-05
200,0.99,False,0.5,0.0,1,1,False,0.0008334596150931959
200,0.99,False,0.5,0.0,1,1,False,0.020911731279201918
200,0.99,False,0.5,0.0,1,1,True,0.439129116993332
200,0.99,False,0.5,0.0,1,1,False,0.0003280012110813948
200,0.99,False,0.5,0.0,1,1,False,0.006058923026432052
200,0.99,False,0.5,0.0,1,1,False,0.00037895055958365965
200,0.99,False,0.5,0.0,1,1,False,0.0005049739938393173
200,0.99,False,0.5,0.0,1,1,False,5.0487201494421164e-05
200,0.99,False,0.5,0.0,1,1,False,0.00035331230283911673
200,0.99,False,0.5,0.0,1,1,False,0.0778237609770869
200,0.99,False,0.5,0.0,1,1,False,0.10246501995251805
200,0.9925,False,0.5,0.0,1,1,False,0.0003526270716840461
200,0.99,False,0.5,0.0,1,1,False,0.13871855048325638
200,0.9925,False,0.5,0.0,1,1,False,0.00022656328667807876
200,0.9925,False,0.5,0.0,1,1,False,0.00778670967416778
200,0.9925,False,0.5,0.0,1,1,False,0.011116152450090745
200,0.9925,False,0.5,0.0,1,1,False,0.001635878592641063
200,0.9925,False,0.5,0.0,1,1,False,0.0003527425735090327
200,0.99,False,0.5,0.0,1,1,False,0.21418285627668443
200,0.9925,False,0.5,0.0,1,1,False,0.00010076074361428788
200,0.99,False,0.5,0.0,1,1,True,0.47454540856326344
200,0.9925,False,0.5,0.0,1,1,False,0.0001007683587353571
200,0.99,False,0.5,0.0,1,1,False,0.3436552838957365
200,0.9925,False,0.5,0.0,1,1,False,0.018593167388894487
200,0.99,False,0.5,0.0,1,1,False,0.2456813819577735
200,0.9925,False,0.5,0.0,1,1,False,0.0006800151114469211
200,0.9925,False,0.5,0.0,1,1,False,0.00869696740527868
200,0.9925,False,0.5,0.0,1,1,False,0.0016114006596671452
200,0.99,False,0.5,0.0,1,1,True,0.3742134391347199
200,0.9925,False,0.5,0.0,1,1,False,0.0001512249218671237
200,0.9925,False,0.5,0.0,1,1,False,0.14090473548842605
200,0.9925,False,0.5,0.0,1,1,False,0.06411514556754988
200,0.9925,False,0.5,0.0,1,1,False,2.5178769261758485e-05
200,0.9925,False,0.5,0.0,1,1,False,0.2546105008565958
200,0.99,False,0.5,0.0,1,1,True,0.5343735009720013
200,0.9925,False,0.5,0.0,1,1,False,0.004713889589110159
200,0.9925,False,0.5,0.0,1,1,False,0.07066586078372117
200,0.9925,False,0.5,0.0,1,1,False,0.22215505516094908
200,0.9925,False,0.5,0.0,1,1,True,0.3637827366726207
200,0.9925,False,0.5,0.0,1,1,False,0.08946917808219178
200,0.9925,False,0.5,0.0,1,1,False,0.0022424914331787946
200,0.9925,False,0.5,0.0,1,1,False,5.0389257010405384e-05
200,0.9925,False,0.5,0.0,1,1,False,2.5175599808665442e-05
200,0.9925,False,0.5,0.0,1,1,False,0.0059718792521292145
200,0.9925,False,0.5,0.0,1,1,False,0.2892649391856161
200,0.9925,False,0.5,0.0,1,1,False,0.3108431308375922
200,0.9925,False,0.5,0.0,1,1,False,0.2773270170841103
200,0.9925,False,0.5,0.0,1,1,False,0.00010076328186009018
200,0.9925,False,0.5,0.0,1,1,False,0.1467166884882667
200,0.9925,False,0.5,0.0,1,1,False,7.557817302363077e-05
200,0.9925,False,0.5,0.0,1,1,False,0.005718604358231515
200,0.9925,False,0.5,0.0,1,1,False,0.0010332140517111032
200,0.9925,False,0.5,0.0,1,1,False,0.18193044354838708
200,0.9925,False,0.5,0.0,1,1,False,2.5185744868404482e-05
200,0.9925,False,0.5,0.0,1,1,False,5.0349932027591764e-05
200,0.9925,False,0.5,0.0,1,1,False,0.005589264583700496
200,0.9925,False,0.5,0.0,1,1,False,0.26528505237711525
200,0.9925,False,0.5,0.0,1,1,False,0.0010074551682450132
200,0.9925,False,0.5,0.0,1,1,False,0.07655092475936098
200,0.9925,False,0.5,0.0,1,1,False,0.014465725806451613
200,0.9925,False,0.5,0.0,1,1,False,0.18731414747240563
200,0.9925,False,0.5,0.0,1,1,False,0.18260781993504369
200,0.9925,False,0.5,0.0,1,1,False,0.09818346728477488
200,0.9925,False,0.5,0.0,1,1,False,0.15938413466384438
200,0.9925,False,0.5,0.0,1,1,False,0.12366119805448451
200,0.9925,False,0.5,0.0,1,1,False,0.3433997430924615
200,0.9925,False,0.5,0.0,1,1,False,0.4593029112521406
200,0.995,False,0.5,0.0,1,1,False,0.19405721749177404
200,0.995,False,0.5,0.0,1,1,False,0.002940511196561864
200,0.9925,False,0.5,0.0,1,1,True,0.4941573486451093
200,0.995,False,0.5,0.0,1,1,False,0.00992437375945328
200,0.995,False,0.5,0.0,1,1,False,0.22515508451164076
200,0.995,False,0.5,0.0,1,1,False,0.00040194945485605183
200,0.995,False,0.5,0.0,1,1,False,0.22347533407012962
200,0.995,False,0.5,0.0,1,1,False,0.1095315835740299
200,0.995,False,0.5,0.0,1,1,False,0.0032412874695344103
200,0.995,False,0.5,0.0,1,1,False,0.20042708202487125
200,0.995,False,0.5,0.0,1,1,False,0.11772240920279299
200,0.995,False,0.5,0.0,1,1,True,0.42859655293703836
200,0.995,False,0.5,0.0,1,1,False,7.538824948484696e-05
200,0.995,False,0.5,0.0,1,1,True,0.4657424151095037
200,0.995,False,0.5,0.0,1,1,False,0.0011294897216435331
200,0.995,False,0.5,0.0,1,1,False,0.19833195166679227
200,0.995,False,0.5,0.0,1,1,False,0.0011559822079260172
200,0.995,False,0.5,0.0,1,1,False,0.3770232230823364
200,0.995,False,0.5,0.0,1,1,True,0.5598050055281938
200,0.995,False,0.5,0.0,1,1,False,0.22739154476449003
200,0.995,False,0.5,0.0,1,1,True,0.43234754642076434
200,0.995,False,0.5,0.0,1,1,False,0.2153254393242326
200,0.995,False,0.5,0.0,1,1,False,0.2253956292388847
200,0.995,False,0.5,0.0,1,1,False,2.5130047998391677e-05
200,0.995,False,0.5,0.0,1,1,False,0.2604708424411447
200,0.995,False,0.5,0.0,1,1,False,0.16315710121620264
200,0.995,False,0.5,0.0,1,1,False,0.29679332529151586
200,0.995,False,0.5,0.0,1,1,False,0.23404362247462057
200,0.995,False,0.5,0.0,1,1,True,0.4370508116801528
200,0.995,False,0.5,0.0,1,1,False,0.10901688781664656
200,0.995,False,0.5,0.0,1,1,False,0.00045237496858507165
200,0.995,False,0.5,0.0,1,1,False,0.004974374434730178
200,0.995,False,0.5,0.0,1,1,False,0.010101010101010102
200,0.995,False,0.5,0.0,1,1,True,0.6036246638011211
200,0.995,False,0.5,0.0,1,1,False,0.2963679292675575
200,0.995,False,0.5,0.0,1,1,False,0.11855851330989453
200,0.995,False,0.5,0.0,1,1,False,0.0017840092466958138
